,Borrower_ID,Age,Gender,Employment_Type,Monthly_Income,Num_Dependents,Loan_ID,Loan_Amount,Loan_Tenure,Interest_Rate,Loan_Type,Collateral_Value,Outstanding_Loan_Amount,Monthly_EMI,Payment_History,Num_Missed_Payments,Days_Past_Due,Recovery_Status,Collection_Attempts,Collection_Method,Legal_Action_Taken,EMI_to_Income_Ratio,Collateral_Coverage,Default_Severity,Borrower_Segment,Segment_Name,High_Risk_Flag,Predicted_Risk_Score,Predicted_High_Risk,Recommend_Recovery_Strategy
406,BRW_149,49,Male,Salaried,20704,3,LN_149,426047,12,12.35,Personal,0.0,423464.591428974,35288.72,Missed,12,92,Fully Recovered,2,Calls,No,1.7044397217928904,0.0,1104,0,"Moderate Income, High Loan Burden",1,0.86386245,1.0,"Initiate legal proceedings with asset seizure notices, escalate to external recovery agencies, and enforce loan recovery under default clauses."
407,BRW_19,44,Female,Salaried,59738,3,LN_19,1192102,72,13.28,Home,795680.096359383,176912.428353803,2457.12,On-Time,3,103,Written Off,3,Debt Collectors,Yes,0.04113160802169473,0.6674597445179884,309,2,"Moderate Income, Medium Risk",0,0.1701015,0.0,"Send automated payment reminders, schedule regular financial health reviews, and maintain active borrower engagement for early warnings."
408,BRW_205,22,Male,Self-Employed,37612,1,LN_205,692927,36,5.65,Personal,0.0,345456.284419069,9596.01,Delayed,3,2,Fully Recovered,2,Legal Notice,No,0.25513160693395726,0.0,6,3,"High Loan, Higher Default Risk",1,0.9974462,1.0,"Initiate legal proceedings with asset seizure notices, escalate to external recovery agencies, and enforce loan recovery under default clauses."
409,BRW_79,36,Male,Salaried,181129,2,LN_79,1318933,60,16.22,Business,1652423.43624869,279213.672538752,4653.56,Delayed,2,159,Fully Recovered,3,Calls,No,0.0256919653948291,1.2528486558822092,318,2,"Moderate Income, Medium Risk",0,0.00048436888,0.0,"Send automated payment reminders, schedule regular financial health reviews, and maintain active borrower engagement for early warnings."
410,BRW_495,49,Female,Salaried,76929,0,LN_495,1556242,24,5.86,Personal,0.0,165977.428738723,6915.73,On-Time,0,0,Partially Recovered,1,Debt Collectors,No,0.08989756788727267,0.0,0,3,"High Loan, Higher Default Risk",1,0.9975446,1.0,"Initiate legal proceedings with asset seizure notices, escalate to external recovery agencies, and enforce loan recovery under default clauses."
411,BRW_263,55,Female,Self-Employed,123177,3,LN_263,1833586,48,13.98,Home,1133563.95966229,1278685.05383065,26639.27,On-Time,3,49,Partially Recovered,9,Debt Collectors,No,0.2162682156571438,0.6182224120724581,147,1,"High Income, Low Default Risk",0,0.19230592,0.0,"Send automated payment reminders, schedule regular financial health reviews, and maintain active borrower engagement for early warnings."
412,BRW_324,26,Male,Self-Employed,80681,3,LN_324,1872744,24,12.12,Home,2226337.73773513,946133.974003582,39422.25,On-Time,0,0,Fully Recovered,2,Legal Notice,No,0.48861875782402303,1.1888105035899887,0,1,"High Income, Low Default Risk",0,0.0014080134,0.0,"Send automated payment reminders, schedule regular financial health reviews, and maintain active borrower engagement for early warnings."
413,BRW_484,64,Male,Salaried,211049,1,LN_484,1392501,36,13.66,Business,724132.867425301,288413.656975203,8011.49,On-Time,3,82,Fully Recovered,3,Settlement Offer,No,0.03796033148700065,0.5200232297321876,246,2,"Moderate Income, Medium Risk",0,0.78535104,1.0,"Initiate legal proceedings with asset seizure notices, escalate to external recovery agencies, and enforce loan recovery under default clauses."
414,BRW_80,38,Female,Business Owner,147311,3,LN_80,462672,60,15.69,Auto,570409.425921193,96824.9494438168,1613.75,On-Time,1,39,Fully Recovered,3,Legal Notice,No,0.010954714854966702,1.232859187331831,39,2,"Moderate Income, Medium Risk",0,0.0008191286,0.0,"Send automated payment reminders, schedule regular financial health reviews, and maintain active borrower engagement for early warnings."
415,BRW_40,29,Male,Self-Employed,197958,1,LN_40,854807,60,6.16,Home,827436.475189469,336146.121672722,5602.44,Delayed,3,34,Partially Recovered,4,Debt Collectors,No,0.028301154790410087,0.9679804624780437,102,2,"Moderate Income, Medium Risk",0,0.0008407956,0.0,"Send automated payment reminders, schedule regular financial health reviews, and maintain active borrower engagement for early warnings."
416,BRW_452,25,Male,Salaried,113452,3,LN_452,1753163,36,17.02,Personal,0.0,363917.68806298706,10108.82,Missed,12,82,Fully Recovered,3,Debt Collectors,No,0.08910217536931918,0.0,984,0,"Moderate Income, High Loan Burden",1,0.9993647,1.0,"Initiate legal proceedings with asset seizure notices, escalate to external recovery agencies, and enforce loan recovery under default clauses."
417,BRW_47,46,Male,Salaried,41155,1,LN_47,1495065,24,7.14,Personal,0.0,628650.577536903,26193.77,Delayed,0,0,Partially Recovered,8,Debt Collectors,No,0.6364662859919815,0.0,0,3,"High Loan, Higher Default Risk",1,0.9636439,1.0,"Initiate legal proceedings with asset seizure notices, escalate to external recovery agencies, and enforce loan recovery under default clauses."
418,BRW_239,60,Female,Salaried,143803,1,LN_239,678380,12,15.67,Personal,0.0,215746.169506119,17978.85,On-Time,2,121,Written Off,10,Debt Collectors,Yes,0.12502416500351174,0.0,242,3,"High Loan, Higher Default Risk",1,0.99938416,1.0,"Initiate legal proceedings with asset seizure notices, escalate to external recovery agencies, and enforce loan recovery under default clauses."
419,BRW_392,64,Male,Self-Employed,131492,3,LN_392,1633306,24,16.56,Personal,0.0,1438059.97848057,59919.17,On-Time,2,176,Fully Recovered,3,Legal Notice,No,0.4556868098439449,0.0,352,1,"High Income, Low Default Risk",0,0.11451182,0.0,"Send automated payment reminders, schedule regular financial health reviews, and maintain active borrower engagement for early warnings."
420,BRW_353,37,Male,Self-Employed,32727,2,LN_353,1499466,48,5.39,Personal,0.0,227188.628292789,4733.1,On-Time,1,133,Partially Recovered,7,Debt Collectors,No,0.14462370519754333,0.0,133,3,"High Loan, Higher Default Risk",1,0.99037206,1.0,"Initiate legal proceedings with asset seizure notices, escalate to external recovery agencies, and enforce loan recovery under default clauses."
421,BRW_342,23,Male,Business Owner,179827,0,LN_342,696047,12,16.38,Home,740869.211298813,139725.254576287,11643.77,On-Time,1,21,Fully Recovered,0,Settlement Offer,No,0.0647498429045694,1.06439538033899,21,2,"Moderate Income, Medium Risk",0,0.0008367474,0.0,"Send automated payment reminders, schedule regular financial health reviews, and maintain active borrower engagement for early warnings."
422,BRW_278,45,Male,Self-Employed,235094,1,LN_278,1835818,48,17.05,Home,2266700.2180468,1501065.62381099,31272.2,On-Time,1,150,Fully Recovered,3,Calls,No,0.1330199834959633,1.2347085702650262,150,1,"High Income, Low Default Risk",0,0.00031231256,0.0,"Send automated payment reminders, schedule regular financial health reviews, and maintain active borrower engagement for early warnings."
423,BRW_291,53,Female,Salaried,167747,2,LN_291,964565,60,5.08,Personal,0.0,509210.497956066,8486.84,Delayed,1,45,Partially Recovered,1,Legal Notice,No,0.050593095554614984,0.0,45,3,"High Loan, Higher Default Risk",1,0.99931014,1.0,"Initiate legal proceedings with asset seizure notices, escalate to external recovery agencies, and enforce loan recovery under default clauses."
424,BRW_318,55,Male,Self-Employed,201898,0,LN_318,828799,60,14.02,Personal,0.0,363235.43256132305,6053.92,On-Time,1,122,Partially Recovered,6,Debt Collectors,No,0.02998504195187669,0.0,122,3,"High Loan, Higher Default Risk",1,0.99751854,1.0,"Initiate legal proceedings with asset seizure notices, escalate to external recovery agencies, and enforce loan recovery under default clauses."
425,BRW_305,58,Female,Self-Employed,52384,1,LN_305,330833,60,6.14,Personal,0.0,125797.179188435,2096.62,On-Time,0,0,Written Off,10,Calls,No,0.04002405314599878,0.0,0,3,"High Loan, Higher Default Risk",1,0.9994199,1.0,"Initiate legal proceedings with asset seizure notices, escalate to external recovery agencies, and enforce loan recovery under default clauses."
426,BRW_269,53,Male,Salaried,101365,3,LN_269,1233765,48,6.0,Auto,846315.299371578,141876.095674158,2955.75,On-Time,0,0,Fully Recovered,3,Debt Collectors,No,0.02915947319094362,0.6859615075574181,0,2,"Moderate Income, Medium Risk",0,0.24964769,0.0,"Send automated payment reminders, schedule regular financial health reviews, and maintain active borrower engagement for early warnings."
427,BRW_70,56,Female,Self-Employed,174476,2,LN_70,1132448,12,9.64,Personal,0.0,920342.971264843,76695.25,On-Time,2,166,Partially Recovered,5,Calls,No,0.4395747839244366,0.0,332,1,"High Income, Low Default Risk",0,0.84167206,1.0,"Initiate legal proceedings with asset seizure notices, escalate to external recovery agencies, and enforce loan recovery under default clauses."
428,BRW_456,30,Male,Salaried,71273,0,LN_456,228267,24,5.55,Personal,0.0,51376.5313838857,2140.69,On-Time,3,23,Partially Recovered,3,Debt Collectors,No,0.03003507639639134,0.0,69,3,"High Loan, Higher Default Risk",1,0.9960175,1.0,"Initiate legal proceedings with asset seizure notices, escalate to external recovery agencies, and enforce loan recovery under default clauses."
429,BRW_466,48,Male,Self-Employed,133413,1,LN_466,1187411,48,9.14,Personal,0.0,803785.070506689,16745.52,On-Time,1,44,Partially Recovered,3,Legal Notice,No,0.1255164039486407,0.0,44,3,"High Loan, Higher Default Risk",1,0.9994147,1.0,"Initiate legal proceedings with asset seizure notices, escalate to external recovery agencies, and enforce loan recovery under default clauses."
430,BRW_155,48,Male,Salaried,173280,3,LN_155,1627850,36,8.58,Personal,0.0,1405426.02677751,39039.61,On-Time,3,133,Written Off,7,Debt Collectors,No,0.22529784164358263,0.0,399,1,"High Income, Low Default Risk",0,0.55583733,1.0,"Offer structured settlements with penal interest adjustments, negotiate revised EMI plans, and initiate soft legal notices."
431,BRW_83,45,Female,Self-Employed,141945,0,LN_83,587977,60,6.52,Personal,0.0,232572.508817266,3876.21,On-Time,3,121,Fully Recovered,3,Debt Collectors,No,0.027307830497727992,0.0,363,3,"High Loan, Higher Default Risk",1,0.99864966,1.0,"Initiate legal proceedings with asset seizure notices, escalate to external recovery agencies, and enforce loan recovery under default clauses."
432,BRW_478,23,Male,Self-Employed,201186,3,LN_478,347986,24,16.63,Home,292036.914756163,250017.848300034,10417.41,Delayed,1,125,Written Off,1,Legal Notice,No,0.05177999463183323,0.839220298391783,125,2,"Moderate Income, Medium Risk",0,0.0014526636,0.0,"Send automated payment reminders, schedule regular financial health reviews, and maintain active borrower engagement for early warnings."
433,BRW_173,61,Female,Salaried,32772,0,LN_173,1074374,60,15.06,Personal,0.0,983707.758088647,16395.13,Delayed,2,82,Fully Recovered,3,Calls,No,0.5002785914805322,0.0,164,3,"High Loan, Higher Default Risk",1,0.9803336,1.0,"Initiate legal proceedings with asset seizure notices, escalate to external recovery agencies, and enforce loan recovery under default clauses."
434,BRW_322,50,Male,Salaried,51041,0,LN_322,929459,24,8.85,Personal,0.0,368351.622654138,15347.98,Delayed,2,47,Fully Recovered,3,Calls,No,0.30069904586508883,0.0,94,3,"High Loan, Higher Default Risk",1,0.99527115,1.0,"Initiate legal proceedings with asset seizure notices, escalate to external recovery agencies, and enforce loan recovery under default clauses."
435,BRW_91,44,Female,Salaried,21570,1,LN_91,1838380,72,9.62,Personal,0.0,1529224.94767695,21239.24,On-Time,3,94,Fully Recovered,3,Settlement Offer,No,0.984665739452944,0.0,282,1,"High Income, Low Default Risk",0,0.92085916,1.0,"Initiate legal proceedings with asset seizure notices, escalate to external recovery agencies, and enforce loan recovery under default clauses."
436,BRW_181,53,Female,Salaried,104152,3,LN_181,983703,36,9.16,Auto,552275.583928285,404570.456550162,11238.07,On-Time,3,156,Fully Recovered,2,Calls,No,0.10790066441354942,0.5614251292598326,468,2,"Moderate Income, Medium Risk",0,0.8225437,1.0,"Initiate legal proceedings with asset seizure notices, escalate to external recovery agencies, and enforce loan recovery under default clauses."
437,BRW_415,32,Male,Self-Employed,68363,0,LN_415,1885877,72,6.64,Personal,0.0,758611.25702652,10536.27,On-Time,1,57,Fully Recovered,0,Settlement Offer,No,0.15412240539473107,0.0,57,3,"High Loan, Higher Default Risk",1,0.9972652,1.0,"Initiate legal proceedings with asset seizure notices, escalate to external recovery agencies, and enforce loan recovery under default clauses."
438,BRW_313,48,Male,Salaried,247601,1,LN_313,1947268,24,13.62,Home,2067733.3782548,1448461.5063035,60352.56,On-Time,0,0,Fully Recovered,0,Calls,No,0.24374925787860308,1.0618637898095178,0,1,"High Income, Low Default Risk",0,0.00069059746,0.0,"Send automated payment reminders, schedule regular financial health reviews, and maintain active borrower engagement for early warnings."
439,BRW_279,55,Female,Business Owner,33743,1,LN_279,904568,72,7.78,Home,1085116.63668403,503983.519106356,6999.77,On-Time,2,134,Fully Recovered,2,Settlement Offer,No,0.20744361793557184,1.1995965330235316,268,2,"Moderate Income, Medium Risk",0,0.00080649165,0.0,"Send automated payment reminders, schedule regular financial health reviews, and maintain active borrower engagement for early warnings."
440,BRW_382,45,Female,Salaried,219451,2,LN_382,366462,60,15.15,Personal,0.0,260823.575310141,4347.06,Delayed,0,0,Partially Recovered,8,Legal Notice,No,0.019808795585347073,0.0,0,3,"High Loan, Higher Default Risk",1,0.99858594,1.0,"Initiate legal proceedings with asset seizure notices, escalate to external recovery agencies, and enforce loan recovery under default clauses."
441,BRW_473,53,Male,Salaried,50585,1,LN_473,1565331,48,9.2,Personal,0.0,167474.729156563,3489.06,On-Time,2,46,Fully Recovered,1,Calls,No,0.06897420183848967,0.0,92,3,"High Loan, Higher Default Risk",1,0.9879084,1.0,"Initiate legal proceedings with asset seizure notices, escalate to external recovery agencies, and enforce loan recovery under default clauses."
442,BRW_363,45,Male,Salaried,244104,2,LN_363,1188585,60,14.98,Home,831231.558603106,877296.205205878,14621.6,Delayed,2,145,Fully Recovered,3,Debt Collectors,No,0.05989905941729755,0.6993454894711829,290,2,"Moderate Income, Medium Risk",0,0.008091104,0.0,"Send automated payment reminders, schedule regular financial health reviews, and maintain active borrower engagement for early warnings."
443,BRW_325,55,Male,Salaried,249386,3,LN_325,891708,60,14.54,Business,938020.068648506,293616.11428963,4893.6,On-Time,2,64,Fully Recovered,0,Debt Collectors,No,0.019622593088625667,1.051936361060466,128,2,"Moderate Income, Medium Risk",0,0.003430313,0.0,"Send automated payment reminders, schedule regular financial health reviews, and maintain active borrower engagement for early warnings."
444,BRW_432,57,Male,Self-Employed,83619,3,LN_432,1273451,60,9.72,Business,1276008.34141916,407164.059567573,6786.07,Delayed,3,112,Partially Recovered,0,Settlement Offer,No,0.08115464188760928,1.0020081977391826,336,2,"Moderate Income, Medium Risk",0,0.021161295,0.0,"Send automated payment reminders, schedule regular financial health reviews, and maintain active borrower engagement for early warnings."
445,BRW_348,22,Female,Self-Employed,173285,1,LN_348,132289,24,13.53,Personal,0.0,73908.6479983408,3079.53,On-Time,1,106,Fully Recovered,2,Legal Notice,No,0.01777147473814814,0.0,106,3,"High Loan, Higher Default Risk",1,0.99333835,1.0,"Initiate legal proceedings with asset seizure notices, escalate to external recovery agencies, and enforce loan recovery under default clauses."
446,BRW_87,21,Male,Business Owner,161470,3,LN_87,676256,36,14.54,Personal,0.0,315879.615581629,8774.43,Delayed,1,55,Fully Recovered,2,Calls,No,0.054340930203753024,0.0,55,3,"High Loan, Higher Default Risk",1,0.99899405,1.0,"Initiate legal proceedings with asset seizure notices, escalate to external recovery agencies, and enforce loan recovery under default clauses."
447,BRW_76,43,Male,Salaried,171683,1,LN_76,135774,72,14.49,Home,179524.199757031,100554.244832881,1396.59,On-Time,2,51,Fully Recovered,3,Debt Collectors,No,0.008134701746824088,1.3222281125770103,102,2,"Moderate Income, Medium Risk",0,0.00029768303,0.0,"Send automated payment reminders, schedule regular financial health reviews, and maintain active borrower engagement for early warnings."
448,BRW_439,25,Male,Salaried,96437,0,LN_439,1183754,36,16.07,Business,1182805.75011921,737589.931705971,20488.61,On-Time,0,0,Written Off,2,Legal Notice,No,0.21245590385432978,0.9991989468413285,0,2,"Moderate Income, Medium Risk",0,0.0054645017,0.0,"Send automated payment reminders, schedule regular financial health reviews, and maintain active borrower engagement for early warnings."
449,BRW_16,23,Female,Salaried,247750,3,LN_16,1839096,36,9.32,Home,1889788.19662024,1287474.56067148,35763.18,On-Time,1,86,Fully Recovered,3,Debt Collectors,No,0.14435188698284562,1.0275636489994215,86,1,"High Income, Low Default Risk",0,0.0029153035,0.0,"Send automated payment reminders, schedule regular financial health reviews, and maintain active borrower engagement for early warnings."
450,BRW_250,62,Male,Salaried,22151,0,LN_250,1995049,36,8.96,Personal,0.0,1529768.34372039,42493.57,Delayed,1,140,Partially Recovered,1,Legal Notice,No,1.91835899056476,0.0,140,1,"High Income, Low Default Risk",0,0.009850935,0.0,"Send automated payment reminders, schedule regular financial health reviews, and maintain active borrower engagement for early warnings."
451,BRW_434,49,Female,Salaried,61479,1,LN_434,1452549,72,15.92,Auto,1573296.23682864,1355583.5642285,18827.55,On-Time,3,119,Fully Recovered,1,Settlement Offer,No,0.3062435953740301,1.083127823452868,357,1,"High Income, Low Default Risk",0,0.002008575,0.0,"Send automated payment reminders, schedule regular financial health reviews, and maintain active borrower engagement for early warnings."
452,BRW_20,64,Female,Self-Employed,48397,1,LN_20,1149577,12,12.76,Auto,1106575.4021005,137808.141805415,11484.01,On-Time,2,42,Fully Recovered,2,Debt Collectors,No,0.23728764179597908,0.9625935471051525,84,2,"Moderate Income, Medium Risk",0,0.0034829178,0.0,"Send automated payment reminders, schedule regular financial health reviews, and maintain active borrower engagement for early warnings."
453,BRW_323,49,Male,Salaried,103920,3,LN_323,134381,24,16.84,Personal,0.0,19785.3902164203,824.39,On-Time,2,13,Fully Recovered,3,Legal Notice,No,0.007932929176289454,0.0,26,3,"High Loan, Higher Default Risk",1,0.9984754,1.0,"Initiate legal proceedings with asset seizure notices, escalate to external recovery agencies, and enforce loan recovery under default clauses."
454,BRW_333,41,Male,Self-Employed,240952,3,LN_333,303091,36,15.44,Personal,0.0,51917.0135642684,1442.14,On-Time,1,147,Partially Recovered,0,Legal Notice,No,0.005985175470633155,0.0,147,3,"High Loan, Higher Default Risk",1,0.99333364,1.0,"Initiate legal proceedings with asset seizure notices, escalate to external recovery agencies, and enforce loan recovery under default clauses."
455,BRW_57,56,Male,Self-Employed,166409,1,LN_57,1863205,60,16.76,Business,2507228.37097476,1440657.06476804,24010.95,Delayed,1,71,Fully Recovered,2,Settlement Offer,No,0.14428877043909885,1.3456535222773447,71,1,"High Income, Low Default Risk",0,0.0029181605,0.0,"Send automated payment reminders, schedule regular financial health reviews, and maintain active borrower engagement for early warnings."
456,BRW_302,42,Female,Self-Employed,155507,3,LN_302,480179,60,7.88,Personal,0.0,116492.978044831,1941.55,On-Time,3,74,Fully Recovered,2,Legal Notice,No,0.012485290051251713,0.0,222,3,"High Loan, Higher Default Risk",1,0.998912,1.0,"Initiate legal proceedings with asset seizure notices, escalate to external recovery agencies, and enforce loan recovery under default clauses."
457,BRW_230,39,Male,Business Owner,39596,1,LN_230,301671,36,16.5,Personal,0.0,200807.890377593,5578.0,On-Time,3,103,Fully Recovered,0,Settlement Offer,No,0.1408728154359026,0.0,309,3,"High Loan, Higher Default Risk",1,0.9984915,1.0,"Initiate legal proceedings with asset seizure notices, escalate to external recovery agencies, and enforce loan recovery under default clauses."
458,BRW_332,53,Male,Salaried,32633,3,LN_332,788096,36,9.39,Personal,0.0,622029.658511845,17278.6,Delayed,1,18,Written Off,0,Settlement Offer,Yes,0.5294824257653296,0.0,18,3,"High Loan, Higher Default Risk",1,0.99326295,1.0,"Initiate legal proceedings with asset seizure notices, escalate to external recovery agencies, and enforce loan recovery under default clauses."
459,BRW_133,29,Male,Salaried,69061,2,LN_133,528108,72,17.86,Personal,0.0,234794.08783136,3261.03,On-Time,2,109,Partially Recovered,3,Settlement Offer,No,0.04721955951984478,0.0,218,3,"High Loan, Higher Default Risk",1,0.99957687,1.0,"Initiate legal proceedings with asset seizure notices, escalate to external recovery agencies, and enforce loan recovery under default clauses."
460,BRW_138,33,Female,Salaried,62055,0,LN_138,1073920,48,14.69,Auto,1404760.19015724,204588.696315147,4262.26,Delayed,0,0,Partially Recovered,2,Calls,No,0.06868519861413262,1.3080678171160236,0,2,"Moderate Income, Medium Risk",0,0.0016481997,0.0,"Send automated payment reminders, schedule regular financial health reviews, and maintain active borrower engagement for early warnings."
461,BRW_424,59,Male,Self-Employed,83910,2,LN_424,1121824,72,11.4,Auto,1233303.00835562,299378.888345821,4158.04,On-Time,1,42,Partially Recovered,0,Calls,No,0.04955356930044095,1.0993729928719835,42,2,"Moderate Income, Medium Risk",0,0.0030887637,0.0,"Send automated payment reminders, schedule regular financial health reviews, and maintain active borrower engagement for early warnings."
462,BRW_336,53,Male,Salaried,64104,3,LN_336,1204697,36,9.48,Personal,0.0,325165.338988927,9032.37,Delayed,0,0,Fully Recovered,3,Legal Notice,No,0.14090181579932612,0.0,0,3,"High Loan, Higher Default Risk",1,0.99969935,1.0,"Initiate legal proceedings with asset seizure notices, escalate to external recovery agencies, and enforce loan recovery under default clauses."
463,BRW_26,32,Male,Self-Employed,126453,0,LN_26,1648575,36,11.58,Personal,0.0,1436350.59908076,39898.63,On-Time,2,6,Partially Recovered,0,Debt Collectors,No,0.3155214190252505,0.0,12,3,"High Loan, Higher Default Risk",1,0.24582875,0.0,"Send automated payment reminders, schedule regular financial health reviews, and maintain active borrower engagement for early warnings."
464,BRW_465,22,Male,Salaried,34169,3,LN_465,1832988,60,11.49,Home,1706252.0484764,1045256.14266127,17420.94,On-Time,3,10,Fully Recovered,0,Legal Notice,No,0.5098463519564517,0.9308582753822721,30,1,"High Income, Low Default Risk",0,0.0028352044,0.0,"Send automated payment reminders, schedule regular financial health reviews, and maintain active borrower engagement for early warnings."
465,BRW_282,38,Male,Salaried,220244,3,LN_282,111842,60,16.15,Home,134876.557411581,62971.5914916047,1049.53,On-Time,3,25,Fully Recovered,3,Calls,No,0.0047653057518025465,1.2059562365800056,75,2,"Moderate Income, Medium Risk",0,0.0009838655,0.0,"Send automated payment reminders, schedule regular financial health reviews, and maintain active borrower engagement for early warnings."
466,BRW_248,51,Female,Salaried,152084,3,LN_248,445204,36,10.98,Personal,0.0,301110.462936102,8364.18,Missed,9,108,Fully Recovered,2,Legal Notice,No,0.05499710686199732,0.0,972,0,"Moderate Income, High Loan Burden",1,0.9997228,1.0,"Initiate legal proceedings with asset seizure notices, escalate to external recovery agencies, and enforce loan recovery under default clauses."
467,BRW_238,53,Male,Salaried,71088,1,LN_238,1808781,36,16.14,Home,2356807.82116318,830616.636380052,23072.68,On-Time,0,0,Fully Recovered,0,Settlement Offer,No,0.3245650461399955,1.3029813013091025,0,1,"High Income, Low Default Risk",0,0.0011296371,0.0,"Send automated payment reminders, schedule regular financial health reviews, and maintain active borrower engagement for early warnings."
468,BRW_118,60,Male,Business Owner,161649,2,LN_118,1300130,48,16.35,Auto,1237987.00915688,665429.675046879,13863.12,Delayed,2,62,Fully Recovered,3,Debt Collectors,No,0.08576062951209101,0.9522024791035357,124,2,"Moderate Income, Medium Risk",0,0.0021394317,0.0,"Send automated payment reminders, schedule regular financial health reviews, and maintain active borrower engagement for early warnings."
469,BRW_43,24,Male,Business Owner,107324,0,LN_43,1470858,36,17.8,Business,1938036.88696618,920061.92216765,25557.28,On-Time,2,46,Fully Recovered,3,Calls,No,0.23813201147925905,1.3176233783044862,92,1,"High Income, Low Default Risk",0,0.00078389095,0.0,"Send automated payment reminders, schedule regular financial health reviews, and maintain active borrower engagement for early warnings."
470,BRW_221,36,Female,Self-Employed,61819,1,LN_221,1173853,72,6.4,Auto,1453089.63898707,773648.585079842,10745.12,Delayed,0,0,Fully Recovered,3,Debt Collectors,No,0.17381581714359665,1.237880415168739,0,2,"Moderate Income, Medium Risk",0,0.003392805,0.0,"Send automated payment reminders, schedule regular financial health reviews, and maintain active borrower engagement for early warnings."
471,BRW_177,28,Male,Salaried,130142,2,LN_177,323586,24,8.01,Personal,0.0,234737.872955981,9780.74,On-Time,1,115,Partially Recovered,10,Legal Notice,No,0.0751543698421724,0.0,115,3,"High Loan, Higher Default Risk",1,0.9988269,1.0,"Initiate legal proceedings with asset seizure notices, escalate to external recovery agencies, and enforce loan recovery under default clauses."
472,BRW_321,48,Male,Salaried,177982,3,LN_321,838245,72,7.71,Home,1110512.80010935,428391.422250232,5949.88,Missed,0,0,Partially Recovered,1,Legal Notice,No,0.033429672663527775,1.3248069479798268,0,2,"Moderate Income, Medium Risk",0,0.002432914,0.0,"Send automated payment reminders, schedule regular financial health reviews, and maintain active borrower engagement for early warnings."
473,BRW_154,42,Female,Salaried,218532,0,LN_154,758175,36,15.16,Personal,0.0,428739.232057388,11909.42,On-Time,3,45,Fully Recovered,0,Calls,No,0.054497373382387936,0.0,135,3,"High Loan, Higher Default Risk",1,0.9984273,1.0,"Initiate legal proceedings with asset seizure notices, escalate to external recovery agencies, and enforce loan recovery under default clauses."
474,BRW_232,23,Male,Salaried,79106,1,LN_232,1572494,72,15.77,Personal,0.0,1045269.95540203,14517.64,On-Time,1,62,Fully Recovered,3,Settlement Offer,No,0.18352135109852602,0.0,62,3,"High Loan, Higher Default Risk",1,0.9969414,1.0,"Initiate legal proceedings with asset seizure notices, escalate to external recovery agencies, and enforce loan recovery under default clauses."
475,BRW_228,40,Female,Salaried,93714,1,LN_228,597219,48,16.72,Business,425390.518631674,113057.520135044,2355.37,On-Time,2,75,Fully Recovered,3,Calls,No,0.025133597968286486,0.7122856416685905,150,2,"Moderate Income, Medium Risk",0,0.0004419498,0.0,"Send automated payment reminders, schedule regular financial health reviews, and maintain active borrower engagement for early warnings."
476,BRW_418,54,Male,Self-Employed,190915,1,LN_418,584391,72,15.49,Personal,0.0,236201.138634556,3280.57,On-Time,2,38,Written Off,0,Legal Notice,No,0.01718340622790247,0.0,76,3,"High Loan, Higher Default Risk",1,0.9973909,1.0,"Initiate legal proceedings with asset seizure notices, escalate to external recovery agencies, and enforce loan recovery under default clauses."
477,BRW_204,39,Male,Business Owner,122522,0,LN_204,1868673,36,15.87,Business,2193854.86896423,611574.348713793,16988.18,On-Time,2,142,Partially Recovered,2,Calls,No,0.13865411926021448,1.1740175348839685,284,2,"Moderate Income, Medium Risk",0,0.0010665841,0.0,"Send automated payment reminders, schedule regular financial health reviews, and maintain active borrower engagement for early warnings."
478,BRW_127,21,Male,Self-Employed,243071,2,LN_127,120305,48,8.12,Auto,153170.341118935,52957.6155352274,1103.28,On-Time,2,144,Partially Recovered,0,Debt Collectors,No,0.0045389207268658124,1.273183501258759,288,2,"Moderate Income, Medium Risk",0,0.0004343416,0.0,"Send automated payment reminders, schedule regular financial health reviews, and maintain active borrower engagement for early warnings."
479,BRW_330,51,Male,Salaried,210246,3,LN_330,1795987,24,15.76,Personal,0.0,1733617.91459065,72234.08,On-Time,3,102,Fully Recovered,3,Settlement Offer,No,0.34356934257964483,0.0,306,1,"High Income, Low Default Risk",0,0.3865927,0.0,"Send automated payment reminders, schedule regular financial health reviews, and maintain active borrower engagement for early warnings."
480,BRW_32,48,Female,Salaried,234648,3,LN_32,413898,36,12.06,Home,393727.349031634,156648.603274158,4351.35,On-Time,3,169,Written Off,6,Calls,No,0.018544159762708397,0.9512666140731146,507,2,"Moderate Income, Medium Risk",0,0.21757375,0.0,"Send automated payment reminders, schedule regular financial health reviews, and maintain active borrower engagement for early warnings."
481,BRW_114,44,Male,Salaried,125677,2,LN_114,346063,60,14.1,Personal,0.0,244140.659381712,4069.01,Delayed,3,151,Fully Recovered,1,Legal Notice,No,0.03237672764308505,0.0,453,3,"High Loan, Higher Default Risk",1,0.9990988,1.0,"Initiate legal proceedings with asset seizure notices, escalate to external recovery agencies, and enforce loan recovery under default clauses."
482,BRW_471,32,Male,Salaried,139481,3,LN_471,1283770,36,16.59,Auto,1711185.03613693,568455.058743997,15790.42,On-Time,1,113,Partially Recovered,3,Legal Notice,No,0.1132083939748066,1.3329373923186632,113,2,"Moderate Income, Medium Risk",0,0.0014555306,0.0,"Send automated payment reminders, schedule regular financial health reviews, and maintain active borrower engagement for early warnings."
